FILEID,STUSAB,SUMLEV,GEOCOMP,CHARITER,CIFSN,LOGRECNO,REGION,DIVISION,STATE,COUNTY,COUNTYCC,COUNTYSC,COUSUB,COUSUBCC,COUSUBSC,PLACE,PLACECC,PLACESC,TRACT,BLKGRP,BLOCK,IUC,CONCIT,CONCITCC,CONCITSC,AIANHH,AIANHHFP,AIANHHCC,AIHHTLI,AITSCE,AITS,AITSCC,TTRACT,TBLKGRP,ANRC,ANRCCC,CBSA,CBSASC,METDIV,CSA,NECTA,NECTASC,NECTADIV,CNECTA,CBSAPCI,NECTAPCI,UA,UASC,UATYPE,UR,CD,SLDU,SLDL,VTD,VTDI,RESERVE2,ZCTA5,SUBMCD,SUBMCDCC,SDELM,SDSEC,SDUNI,AREALAND,AREAWATR,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,RESERVE3,UGA,STATENS,COUNTYNS,COUSUBNS,PLACENS,CONCITNS,AIANHHNS,AITSNS,ANRCNS,SUBMCDNS,CD113,CD114,CD115,SLDU2,SLDU3,SLDU4,SLDL2,SLDL3,SLDL4,AIANHHSC,CSASC,CNECTASC,MEMI,NMEMI,PUMA,RESERVED
PLST,IL,570,0,0,,0000789,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,25110,,,98113,0,Maywood-Melrose Park-Broadview School District 89 (part),E,,193,24,41.8639982,-87.8234823,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000790,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,28890,,,19236765,136881,North Palos School District 117,E,,28214,10898,41.7145684,-87.8254607,00,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000791,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,29190,,,13059830,0,Oak Lawn-Hometown School District 123,E,,34793,14907,41.7171905,-87.7435466,00,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000792,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,30600,,,9144648,326586,Palos Community Consolidated School District 118 (part),E,,10228,4825,41.6779277,-87.814271,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000793,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,32040,,,13503669,4631,Pleasantdale School District 107 (part),E,,7698,3173,41.7487249,-87.8952481,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000794,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,33690,,,9932094,0,Ridgeland School District 122,E,,21718,8123,41.7193681,-87.7781021,00,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000795,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,33990,,,9199506,89838,Riverside School District 96 (part),E,,13845,5870,41.8342724,-87.821199,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000796,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,36810,,,19753562,0,Burbank School District 111,E,,30360,10193,41.7476978,-87.771517,00,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000797,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,37860,,,8048027,323782,Central Stickney School District 110,E,,2941,897,41.8046003,-87.761116,00,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000798,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,41790,,,3266560,0,Westchester School District 92-5 (part),E,,6956,3096,41.8457179,-87.8931518,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000799,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,41820,,,6949605,263,Western Springs School District 101 (part),E,,10175,3489,41.8097463,-87.9021623,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000800,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,42570,,,21730828,1024775,Willow Springs School District 108 (part),E,,3982,1968,41.7364951,-87.8650562,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000801,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,43380,,,5131688,0,Worth School District 127 (part),E,,10010,4193,41.6905529,-87.7941503,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,570,0,0,,0000802,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,99999,,,69028190,139787,Remainder of Congressional District 3,F,,266104,93991,41.7760734,-87.7129859,C2,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000803,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,04020,,30573016,1032145,Argo Community High School District 217,E,,40473,15341,41.7608907,-87.8281803,00,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000804,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,06540,,22219408,11882,Community High School District 218 (part),E,,48672,20657,41.696914,-87.7555961,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000805,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,08400,,45845116,1167758,Consolidated High School District 230 (part),E,,41450,17140,41.7020682,-87.8239096,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000806,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,19320,,107617,0,Hinsdale Township High School District 86 (part),E,,117,60,41.7933981,-87.9080976,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000807,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,23880,,60152280,241164,Lyons Township High School District 204 (part),E,,68279,27723,41.7948762,-87.8768424,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000808,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,26880,,27567049,565695,J. Sterling Morton High School District 201 (part),E,,85398,31483,41.8327238,-87.7912828,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000809,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,29220,,15475730,0,Oak Lawn Community High School District 229,E,,39602,16032,41.7224789,-87.759794,00,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000810,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,32910,,13805148,0,Proviso Township High School District 209 (part),E,,14603,6939,41.8430286,-87.864265,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000811,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,33270,,24442144,0,Reavis Township High School District 220,E,,33299,11089,41.7532538,-87.7684377,00,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000812,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,34020,,13236400,89838,Riverside Brookfield Township School District 208 (part),E,,25384,10623,41.8315788,-87.8363756,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,571,0,0,,0000813,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,99999,,69028190,139787,Remainder of Congressional District 3,F,,266104,93991,41.7760734,-87.7129859,C2,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,572,0,0,,0000814,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,,09930,69028190,139787,Chicago Public School District 299 (part),E,,266104,93991,41.7760734,-87.7129859,00,P,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,572,0,0,,0000815,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,,,,,,,,,,99999,253423908,3108482,Remainder of Congressional District 3,F,,397277,157087,41.7784102,-87.8137768,C2,W,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,500,0,0,,0000816,2,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,,,,,,,,,,,,101576753,839429,Congressional District 4,N,,601156,214515,41.8318687,-87.7100236,C2,,,,01779784,,,,,,,,,,,,,,,,,,,,,,,,
PLST,IL,510,0,0,,0000817,2,3,17,031,H1,,,,,,,,,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,101576753,839429,Cook County (part),A,,601156,214515,41.8998637,-87.7099475,06,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000818,2,3,17,031,H1,,,,,,,,051400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,114021,0,Census Tract 514 (part),S,,232,484,41.9337086,-87.6834429,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000819,2,3,17,031,H1,,,,,,,,070700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,99980,0,Census Tract 707 (part),S,,314,525,41.9307303,-87.6795372,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000820,2,3,17,031,H1,,,,,,,,140701,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,228327,0,Census Tract 1407.01,S,,2933,1131,41.9673588,-87.7121898,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000821,2,3,17,031,H1,,,,,,,,140702,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,427095,0,Census Tract 1407.02,S,,6187,2122,41.9635817,-87.7129097,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000822,2,3,17,031,H1,,,,,,,,140800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,327458,0,Census Tract 1408 (part),S,,4719,1847,41.9644968,-87.7052935,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000823,2,3,17,031,H1,,,,,,,,160501,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,345248,0,Census Tract 1605.01,S,,4188,1480,41.9599983,-87.7134123,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000824,2,3,17,031,H1,,,,,,,,160502,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,310887,0,Census Tract 1605.02,S,,3550,1390,41.9550026,-87.7132538,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000825,2,3,17,031,H1,,,,,,,,160601,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,163641,0,Census Tract 1606.01 (part),S,,1955,765,41.9600724,-87.7054615,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000826,2,3,17,031,H1,,,,,,,,160602,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,163429,0,Census Tract 1606.02 (part),S,,1634,688,41.9550884,-87.7053026,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000827,2,3,17,031,H1,,,,,,,,160700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,390376,0,Census Tract 1607 (part),S,,3795,1509,41.9493819,-87.7051425,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000828,2,3,17,031,H1,,,,,,,,160800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,657623,0,Census Tract 1608,S,,5148,2015,41.9511296,-87.7125169,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000829,2,3,17,031,H1,,,,,,,,190100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,236791,0,Census Tract 1901 (part),S,,1779,507,41.9342912,-87.7451363,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000830,2,3,17,031,H1,,,,,,,,190200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,123721,0,Census Tract 1902 (part),S,,1158,376,41.9344763,-87.7482739,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000831,2,3,17,031,H1,,,,,,,,190601,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,58895,0,Census Tract 1906.01 (part),S,,825,216,41.9249643,-87.776059,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000832,2,3,17,031,H1,,,,,,,,190602,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,23064,0,Census Tract 1906.02 (part),S,,278,76,41.9249825,-87.7748441,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000833,2,3,17,031,H1,,,,,,,,190702,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,228792,0,Census Tract 1907.02 (part),S,,2790,858,41.9251636,-87.7626458,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000834,2,3,17,031,H1,,,,,,,,190800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,353984,0,Census Tract 1908 (part),S,,3166,960,41.9267293,-87.7500951,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000835,2,3,17,031,H1,,,,,,,,190900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,314636,0,Census Tract 1909,S,,2040,690,41.9274846,-87.7429706,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000836,2,3,17,031,H1,,,,,,,,191000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,434312,0,Census Tract 1910,S,,2559,725,41.9201576,-87.7440668,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000837,2,3,17,031,H1,,,,,,,,191100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,822434,0,Census Tract 1911,S,,7414,2139,41.9196114,-87.750794,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000838,2,3,17,031,H1,,,,,,,,191200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,705577,0,Census Tract 1912,S,,3853,1086,41.9195324,-87.7581571,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000839,2,3,17,031,H1,,,,,,,,191301,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,674996,0,Census Tract 1913.01,S,,5397,1532,41.9211173,-87.7799076,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000840,2,3,17,031,H1,,,,,,,,191302,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,631185,0,Census Tract 1913.02,S,,5034,1461,41.9210824,-87.7704447,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000841,2,3,17,031,H1,,,,,,,,200100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,463076,0,Census Tract 2001 (part),S,,3599,1179,41.934398,-87.7371923,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000842,2,3,17,031,H1,,,,,,,,200200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,818684,0,Census Tract 2002,S,,5427,1765,41.927099,-87.7360555,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000843,2,3,17,031,H1,,,,,,,,200300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,250668,0,Census Tract 2003,S,,2209,658,41.9232382,-87.7331615,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000844,2,3,17,031,H1,,,,,,,,200401,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,402815,0,Census Tract 2004.01,S,,3603,1048,41.9197838,-87.7367199,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000845,2,3,17,031,H1,,,,,,,,200402,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,386204,0,Census Tract 2004.02,S,,4396,1339,41.9196403,-87.7299946,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000846,2,3,17,031,H1,,,,,,,,210100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,854099,0,Census Tract 2101,S,,4028,1638,41.9424182,-87.7032993,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000847,2,3,17,031,H1,,,,,,,,210400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,291658,0,Census Tract 2104 (part),S,,2318,775,41.9351934,-87.7286073,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000848,2,3,17,031,H1,,,,,,,,210501,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,206103,0,Census Tract 2105.01 (part),S,,2564,957,41.9370472,-87.7209732,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000849,2,3,17,031,H1,,,,,,,,210502,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,345944,0,Census Tract 2105.02,S,,4486,1709,41.9329954,-87.721808,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000850,2,3,17,031,H1,,,,,,,,210601,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,273651,0,Census Tract 2106.01,S,,3104,1132,41.9381393,-87.7127557,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000851,2,3,17,031,H1,,,,,,,,210602,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,380698,0,Census Tract 2106.02,S,,4683,1754,41.9338484,-87.7128943,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000852,2,3,17,031,H1,,,,,,,,210700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,497301,0,Census Tract 2107,S,,4309,1738,41.9355011,-87.7032294,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000853,2,3,17,031,H1,,,,,,,,210800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,162930,0,Census Tract 2108,S,,1196,443,41.9355188,-87.6986364,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000854,2,3,17,031,H1,,,,,,,,210900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,570569,0,Census Tract 2109,S,,3068,1309,41.9361226,-87.6941599,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000855,2,3,17,031,H1,,,,,,,,220300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,326091,0,Census Tract 2203,S,,2102,1046,41.9283554,-87.6944834,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000856,2,3,17,031,H1,,,,,,,,220400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,329546,0,Census Tract 2204,S,,2495,1227,41.9283016,-87.7005811,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000857,2,3,17,031,H1,,,,,,,,220500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,334925,0,Census Tract 2205,S,,2626,1339,41.9285381,-87.7052022,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000858,2,3,17,031,H1,,,,,,,,220601,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,189121,0,Census Tract 2206.01,S,,1766,792,41.9258113,-87.713052,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000859,2,3,17,031,H1,,,,,,,,220602,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,464798,0,Census Tract 2206.02,S,,5064,2653,41.9294687,-87.7119007,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000860,2,3,17,031,H1,,,,,,,,220701,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,266386,0,Census Tract 2207.01,S,,3437,1205,41.9257061,-87.7216093,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000861,2,3,17,031,H1,,,,,,,,220702,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,575195,0,Census Tract 2207.02,S,,4060,1555,41.9293803,-87.7229375,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000862,2,3,17,031,H1,,,,,,,,220901,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,293288,0,Census Tract 2209.01,S,,3498,1156,41.9192798,-87.7205511,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000863,2,3,17,031,H1,,,,,,,,220902,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,330304,0,Census Tract 2209.02,S,,3371,1118,41.9229506,-87.7212228,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000864,2,3,17,031,H1,,,,,,,,221000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,220053,0,Census Tract 2210,S,,2923,1094,41.9207234,-87.7160685,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000865,2,3,17,031,H1,,,,,,,,221100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,440039,0,Census Tract 2211,S,,4870,2091,41.9207442,-87.7096922,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000866,2,3,17,031,H1,,,,,,,,221200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,330423,0,Census Tract 2212,S,,2860,1316,41.9212611,-87.7046573,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000867,2,3,17,031,H1,,,,,,,,221300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,330103,0,Census Tract 2213,S,,3222,1403,41.9208879,-87.6993978,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000868,2,3,17,031,H1,,,,,,,,221400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,355032,0,Census Tract 2214,S,,3020,1288,41.9210655,-87.6948406,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000869,2,3,17,031,H1,,,,,,,,221500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,304903,0,Census Tract 2215,S,,2829,1542,41.9220447,-87.6895833,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000870,2,3,17,031,H1,,,,,,,,221600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,327911,0,Census Tract 2216,S,,2969,1556,41.921271,-87.6850795,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
